,label,image,description
671,street,seg_train/seg_train/street/7236.jpg, The image shows a scene of a street. There are buildings on both sides of the street. The street is narrow and there is a crosswalk in the middle of the intersection. There are cars parked on the side of the street. There are also some people walking on the street. The main object in the image is a street. So the answer is (F).
672,street,seg_train/seg_train/street/17492.jpg, The image is a black and white photo of a street scene. The street is made of cobblestones and lined with buildings. There is a tram on the street. There are people walking on the street and some people waiting at the bus stop. The main object in the image is a tram. (F)
674,street,seg_train/seg_train/street/14008.jpg, The image is a black and white photo of a narrow street in Venice. The street is lined with buildings and there is a canal in the middle. There are two people walking on the street and a boat on the canal. The main object in the image is the street. (F)
675,street,seg_train/seg_train/street/5028.jpg," The image shows a street scene in a town. There are several buildings on either side of the street, and a car is driving down the street. The main object in the image is (F) street."
676,street,seg_train/seg_train/street/14287.jpg, The image shows a busy street in a city. There are many tall buildings on both sides of the street. There are also many cars and people on the street. The main object in the image is (A) buildings.
678,street,seg_train/seg_train/street/3332.jpg, The image shows a scene of a street with (A) buildings on both sides of the street. (F) The street is paved and has cars parked on both sides. There are trees and a clear blue sky with white clouds in the background.
679,street,seg_train/seg_train/street/2785.jpg," The image shows a narrow street with old buildings on both sides. The street is made of cobblestones. There are no cars on the street. The buildings are made of brick and have different colors. Some of the buildings have red roofs, and some have green roofs. The buildings are mostly three or four stories tall. There are a few trees on the street. The sky is cloudy. The main object in the image is (F) street."
680,street,seg_train/seg_train/street/1725.jpg, The image is a night view of a street in a city. The main object in the image is a (F) street.
681,street,seg_train/seg_train/street/5893.jpg," The image shows a street scene in a city. There are many people walking on the street, and there are buildings on both sides of the street. The buildings are mostly made of stone and have a lot of windows. The street is made of cobblestones. There are a few trees on the street, and there are some flowers in the trees. The sky is blue, and there are some clouds in the sky. The main object in the image is (F) street."
682,street,seg_train/seg_train/street/9287.jpg, The image shows a scene of a street with (A) buildings and parked cars on both sides of the road. The street is paved and has a white line down the middle. There are trees and other greenery on either side of the road. The main object in the image is the street.
686,street,seg_train/seg_train/street/15953.jpg, The image shows a narrow street with buildings on both sides. The street is made of cobblestones and there are cars parked on either side of the street. There are also people walking on the street. The buildings are made of stone and have a lot of windows. There are trees on either side of the street. The main object in the image is (F) street.
687,street,seg_train/seg_train/street/15478.jpg, The image shows a street scene in a city. There are buildings on both sides of the street. The buildings are made of brick and are of different heights. There are cars parked on the street and a cyclist is riding down the street. There are also people walking on the street. The main object in the image is a building. (A)
689,street,seg_train/seg_train/street/14846.jpg," The image shows a narrow street with tall buildings on both sides. The street is empty, except for a single street lamp in the middle. The buildings are made of brick and have a lot of windows. The sky is blue and there are some clouds in the distance. The main object in the image is (F) street."
691,street,seg_train/seg_train/street/5572.jpg, The image shows a wide street with a large church at the end of the street. There are trees and cars on either side of the street. The main object in the image is the church. (A)
692,street,seg_train/seg_train/street/16287.jpg," The image shows a scene of a street in a European city. The street is narrow and cobbled, and lined with old buildings. There are a few trees in the street, and a mural of a man jumping over a building. The main object in the image is the mural. (F)"
695,street,seg_train/seg_train/street/1586.jpg, The image shows a street scene. There are many people walking on the street. There are also some buildings and shops on the street. The main object in the image is the street. (F)
713,street,seg_train/seg_train/street/2045.jpg," The image is a night view of a street. There are two street lamps on the street. The buildings are mostly two or three stories tall, with a few taller buildings mixed in. The buildings are made of a variety of materials, including brick, stone, and wood. There are a few trees on the street, and the leaves are mostly green. The street is made of asphalt, and there is a white line down the middle of the street. There are a few cars parked on the street. The main object in the image is a street. Therefore, the answer is (F)."
722,street,seg_train/seg_train/street/10835.jpg, The image shows a street scene. There are many people walking on the street. There are buildings on both sides of the street. The buildings are made of stone. The street is made of cobblestones. There are trees on both sides of the street. The trees are bare. There is a statue in the middle of the street. The statue is of a man. The man is holding a sword. The statue is made of bronze. (F)
724,street,seg_train/seg_train/street/19335.jpg, The image is a black and white photograph of a busy urban street with large buildings on either side and a group of people crossing the street in the foreground. (F)
725,street,seg_train/seg_train/street/13960.jpg," The image is in black and white. It is a narrow alley with buildings on both sides. The buildings are old and have different styles of architecture. There is a person walking down the alley. The alley is made of cobblestones. There is a sign on the right side of the alley that says ""For Sale"". (F)"
727,street,seg_train/seg_train/street/3660.jpg, The image shows a city street with buildings on both sides of the street. There are traffic cones in the street. The main object in the image is (A) buildings.
728,street,seg_train/seg_train/street/12556.jpg, The image shows a scene of a street with colorful buildings. The main object in the image is (F) street.
729,street,seg_train/seg_train/street/18012.jpg, The image is of two people riding bicycles down a narrow street. The street is lined with old buildings. The main object in the image is (F) street.
733,street,seg_train/seg_train/street/138.jpg, There are a number of buildings on the street. There are also some trees and people on the street. The main object in the image is (A) buildings.
734,street,seg_train/seg_train/street/7428.jpg, The image shows a street scene. There are two street lamps on the left side of the road. There are some cars parked on the side of the road. The street is lined with trees. There are some buildings in the background. The main object in the image is the street. (F)
736,street,seg_train/seg_train/street/715.jpg," The image shows a wide street with a tram track in the middle. There are buildings on both sides of the street. The buildings are mostly 5-7 stories high. There are some trees on the street. The street is empty, except for a tram. The main object in the image is (F) street."
737,street,seg_train/seg_train/street/17633.jpg, The image shows a scene on a street. There are buildings on both sides of the street. The buildings are mostly made of brick and have a variety of architectural styles. There are cars parked on the street. The street is made of asphalt and is lined with trees. There is a street light on the side of the street. The main object in the image is (F) street.
738,street,seg_train/seg_train/street/12633.jpg," The image shows a scene of a narrow street with buildings on both sides. The street is empty, with no people or cars. The buildings are tall and have a lot of windows. The main object in the image is the buildings. Answer: (A)"
739,street,seg_train/seg_train/street/16557.jpg," The image shows a scene of a street with historical buildings. The street is narrow and cobbled, and lined with old buildings. The buildings are mostly three or four stories tall, with steeply pitched roofs. There are a few cars parked on the street, and a few people are walking. The main object in the image is the buildings. (F)"
740,street,seg_train/seg_train/street/10213.jpg, The image shows a scene of a narrow street with buildings on both sides. The street is made of cobblestones and there is a person walking in the middle of the street. There is a car parked on the side of the street. The buildings are tall and have a lot of windows. The main object in the image is (F) street.
741,street,seg_train/seg_train/street/9717.jpg," The image shows a narrow street with buildings on both sides. The street is empty, except for a few tables and chairs outside of a restaurant. There are also some decorations hanging from the buildings. The main object in the image is the street. (F)"
743,street,seg_train/seg_train/street/17169.jpg, This is a narrow street with buildings on both sides and cars parked on the street. (F)
744,street,seg_train/seg_train/street/9126.jpg, The image is in black and white. It is a picture of a narrow street with a couple walking away from the camera. The street is lined with tall buildings and there is a street lamp on the right side of the street. The main object in the image is a street. So the answer is (F).
746,street,seg_train/seg_train/street/18877.jpg, The image shows a street with yellow lines marking the center. There are trees on both sides of the street and a lot of people walking on the street. The main object in the image is the street. Answer: (F)
747,street,seg_train/seg_train/street/7546.jpg, The image shows a person crossing the road with (A) buildings and (F) street in the background.
749,street,seg_train/seg_train/street/871.jpg, A young boy is closing the door. There are cars on the road and buildings on both sides of the road. (F)
750,street,seg_train/seg_train/street/5842.jpg," The image shows a narrow street with stone buildings on both sides and a clear blue sky. There are a few people walking on the street. The main objects in the image are buildings.
(A)"
751,street,seg_train/seg_train/street/18988.jpg, The image shows a street scene in a city. There are buildings on both sides of the street. The buildings are mostly made of brick and have a variety of architectural styles. The street is made of asphalt and is lined with trees. There are cars parked on the street. There are people walking on the street. The main object in the image is the street. (F)
752,street,seg_train/seg_train/street/11650.jpg," The image shows a narrow street with buildings on both sides. The street is empty, with no cars or people on it. The buildings are mostly made of concrete and brick. (F)"
753,street,seg_train/seg_train/street/3015.jpg, The image shows a tree-lined street with buildings on both sides. The leaves on the trees in the front are turning brown and orange. There are cars parked on the street and a few people walking. The main object in the image is (F) street.
754,street,seg_train/seg_train/street/17914.jpg, The image shows a narrow street with shops on both sides. The street is made of cobblestones and there are people walking on it. There are also some plants and flowers on the street. The main object in the image is the street. (F)
756,street,seg_train/seg_train/street/4963.jpg, The image shows a scene of a street in a city. There are many tall buildings on both sides of the street. The buildings are mostly made of concrete and glass. The street is narrow and crowded. There are many people walking on the street. There are also some cars and buses on the street. The main object in the image is (F) street.
757,street,seg_train/seg_train/street/13492.jpg," The image shows a narrow street with a cobblestone surface. The street is lined with buildings, most of which are three or four stories tall, with commercial venues on the first floor and residential quarters above. A few trees are planted along the street. The street is lit by the sun, which is shining brightly. There are people walking on the street. The main object in the image is (F) street."
760,street,seg_train/seg_train/street/9114.jpg, The image is a street scene. There are two people walking on the street. The street is lined with buildings. The buildings are made of stone and have wooden shutters. The street is wet from the rain. There is a (F) street in the image.
761,street,seg_train/seg_train/street/10548.jpg, The image is a long shot of a street in a city at night. The street is lit by streetlights and the headlights of cars. There are buildings on either side of the street. The main object in the image is the street. (F)
762,street,seg_train/seg_train/street/14260.jpg," The image shows a street with a row of old two-story townhouses. The street is narrow and cobbled, and lined with large planters with colorful flowers, and there is a car parked on the street. The buildings are made of brick and have white trim, and each one has a front door and a few windows. The main object in the image is (F) street."
764,street,seg_train/seg_train/street/8907.jpg, The image shows a narrow street with old buildings on both sides. The street is made of cobblestones and there is a person walking in the distance. The main object in the image is a (F) street.
766,street,seg_train/seg_train/street/974.jpg, The image is a black and white photo of a street with buildings on both sides. The main object in the image is a street. (F)
767,street,seg_train/seg_train/street/19799.jpg," The image shows a busy street scene in a city. There are tall buildings on either side of the street, and a variety of vehicles moving along the street. There are also trees and other greenery lining the street. The main object in the image is (F) street."
768,street,seg_train/seg_train/street/16843.jpg," The image shows a street scene. There are buildings on both sides of the street. The street is empty, except for a few cars and bicycles. The sun is shining brightly. The main object in the image is a red ball. (F)"
769,street,seg_train/seg_train/street/16201.jpg, The image shows a pedestrian street in a city. There are many people walking on the street on both sides of the road. There are buildings on both sides of the road. The buildings are mainly made of brick and have a lot of windows. The street is made of asphalt and has a lot of traffic signs. The main object in the image is (F) street.
770,street,seg_train/seg_train/street/11146.jpg," The image is in black and white. The main object in the image is a food truck. There are also cars and buildings in the image. The image was taken on a street.
(F)"
771,street,seg_train/seg_train/street/12131.jpg," The image shows a narrow street in a traditional Japanese town. The street is lined with wooden houses and shops, and there are trees and plants growing on either side. The street is lit by the sun, which is shining through the trees. The main object in the image is the street. (F)"
772,street,seg_train/seg_train/street/2443.jpg, The image shows a scene of a street in a city. There are buildings on both sides of the street. The buildings are mostly made of concrete and brick. There are also some trees and signs on the street. There are people walking on the street. The main object in the image is the street. (F)
774,street,seg_train/seg_train/street/1774.jpg," The image shows a wide street with a tree-lined median. There are buildings on both sides of the street. The buildings are mostly three to five stories tall, and they are made of a variety of materials, including brick, concrete, and glass. The street is paved with asphalt, and there is a sidewalk on each side. There are a few cars parked on the street, and there are people walking on the sidewalks. The main object in the image is the street. (F)"
775,street,seg_train/seg_train/street/5724.jpg, The image shows a busy street in a city. There are many people walking on the street and there are buildings on both sides of the street. There are also some trees and a few cars on the street. The main object in the image is (F) street.
777,street,seg_train/seg_train/street/17881.jpg, A woman is walking a dog on the street. There is a boy roller skating in front of them. The street is narrow and cobbled. The buildings on either side of the street are old and have wooden shutters. The main object in the image is (F) street.
783,street,seg_train/seg_train/street/3360.jpg," The image shows a scene of a street in a Middle Eastern city. The main objects in the image are buildings. The buildings are made of stone and have intricate carvings. The street is narrow and is made of cobblestones. There are a few people walking on the street. They are wearing traditional Middle Eastern clothing. The image is taken from a low angle, which makes the buildings look even more imposing. The light is bright and creates a strong contrast between the light and dark areas of the image. The overall effect of the image is one of mystery and intrigue."
784,street,seg_train/seg_train/street/8345.jpg," The image shows a wide street with buildings lined up on both sides. The street is empty, with no cars or people on it. The buildings are mostly tall and modern, with a few older buildings mixed in. The street is paved with asphalt and has a white line down the middle. The sky is blue and there are some clouds in the distance. The main object in the image is the street. (F)"
788,street,seg_train/seg_train/street/7039.jpg," The image shows a street scene. There are many people walking on the street. There are buildings on both sides of the street. The buildings are tall and have a lot of windows. There is a sign that says ""Welcome to Carnaby Street"". The main object in the image is the street. (F)"
789,street,seg_train/seg_train/street/1782.jpg," The image shows a scene of a street in a town. The main objects in the image are buildings. The buildings are mostly two or three stories tall, with flat roofs and brightly colored exteriors. The street is made of cobblestone and is lined with trees. There are people walking on the street and there are a few cars parked along the side of the road. The sky is blue and there are some clouds in the distance. (F)"
790,street,seg_train/seg_train/street/8314.jpg, The image shows a street scene in a city. There are buildings on both sides of the street. The buildings are made of brick and have a lot of windows. There are people walking on the street. There are also cars parked on the street. There is a British flag hanging from the top of one of the buildings. (F)
791,street,seg_train/seg_train/street/9184.jpg," The image shows a scene of a street in a town. The street is narrow and cobbled, and lined with old stone buildings. There are a few trees and some flowers in pots on the street. The main objects in the image are the buildings. (A)"
796,street,seg_train/seg_train/street/9961.jpg," The image is a black and white street photograph. There are two people walking away from the camera on a narrow street. The light is shining down from above, creating long shadows. The buildings on either side of the street are tall and narrow. The street is made of cobblestones. There are no cars on the street. The only other people on the street are a few pedestrians in the distance. The main object in the image is a street. Answer: (F)"
801,street,seg_train/seg_train/street/3816.jpg, The image shows a scene of a street with buildings on both sides. The buildings are made of stone and have a variety of architectural styles. There are cars parked on the street and a few trees on either side. The main object in the image is the buildings. (A)
804,street,seg_train/seg_train/street/7300.jpg," The image shows a narrow street with buildings on both sides. The buildings are mostly three or four stories tall, with balconies and colorful facades. The street is made of cobblestone and there is a clear blue sky with no clouds. The main object in the image is the street. Answer: (F)"
813,street,seg_train/seg_train/street/11453.jpg, The image is a long shot of a street at night. The street is lit by streetlights and the headlights of cars. There are buildings on both sides of the street. The main object in the image is the (F) street.
817,street,seg_train/seg_train/street/8032.jpg, The image shows a street with cars parked on either side. There are houses on both sides of the street. The houses are mostly made of wood and are one or two stories high. The street is paved and has a yellow line down the middle. There are trees on either side of the street. The leaves on the trees are green. The sky is blue and there are some clouds in the sky. (F)
832,street,seg_train/seg_train/street/10131.jpg, (F) The main object in the image is a street. The image shows a street scene in a European city. The street is lined with old buildings and there is a fountain in the middle of the street. The street is covered in snow and there are a few cars parked on the side of the street.
837,street,seg_train/seg_train/street/5713.jpg, The image shows a scene of a street with old styled buildings on both sides of the road. The street is made of red bricks and there is a silver car parked on the side of the road. There are a few people walking on the street. The main object in the image is a (F) street.
838,street,seg_train/seg_train/street/2964.jpg, The image shows a narrow street with tall buildings on both sides. The sky is blue with some puffy white clouds. The main object in the image is (F) street.
840,street,seg_train/seg_train/street/2804.jpg," The image shows a street with parked cars on both sides. The main object in the image is the street.
(F)"
841,street,seg_train/seg_train/street/510.jpg," The image shows a narrow street with traditional Japanese restaurants and shops. There are people walking on the street, and there are signs and decorations hanging from the buildings. The main object in the image is a street. Answer: (F)"
842,street,seg_train/seg_train/street/19352.jpg, The image shows a wet market in Hong Kong. There are many stalls selling different kinds of food. The main objects in the image are the buildings.
843,street,seg_train/seg_train/street/16004.jpg, The image is a night view of a street. There are cars parked on both sides of the street. The street is lit by streetlights. The buildings are mostly residential. The main object in the image is the street. Answer: (F)
845,street,seg_train/seg_train/street/15509.jpg, The image shows a scene of a (F) street with buildings on both sides.
846,street,seg_train/seg_train/street/15767.jpg," The image is out of focus, but it is still possible to make out the main objects in the image. There are cars, and buildings on both sides of the road. The main object in the image is (F) street."
847,street,seg_train/seg_train/street/19010.jpg, The image shows a narrow street with stone buildings on both sides and a stone street. There are people walking on the street and some tables and chairs outside a cafe. The main object in the image is (F) street.
848,street,seg_train/seg_train/street/1091.jpg, (F) The main object in the image is a street.
849,street,seg_train/seg_train/street/17970.jpg, The image shows a scene of a street in a town. The main objects in the image are buildings. (F)
852,street,seg_train/seg_train/street/13426.jpg, The image shows a scene of a street in a town. The main objects in the image are buildings. So the answer is '(A)'.
853,street,seg_train/seg_train/street/16930.jpg," The image shows a scene on a street. There are several people on the street, some of whom are sitting on the ground, and some are dancing. There are also some buildings on the street. (F)"
854,street,seg_train/seg_train/street/1212.jpg, The image shows a street scene. There are buildings on both sides of the street. There is also a traffic light and a streetcar track on the street. The main object in the image is (F) street.
855,street,seg_train/seg_train/street/3899.jpg," The image is a black and white street scene. There are people walking on the street, and cars parked on the side of the road. There are also trees and buildings in the background. The main object in the image is (F) street."
857,street,seg_train/seg_train/street/19950.jpg, The image shows a narrow street with cars parked on both sides of the street. There are several tall buildings on both sides of the street. The buildings are made of brick and have a lot of windows. The street is made of asphalt and is lined with trees. There is a bicycle lane on one side of the street. The main object in the image is (F) street.
861,street,seg_train/seg_train/street/5789.jpg, The image shows a scene of a street with people walking on it. There are buildings on both sides of the street. The buildings are mostly made of brick and have a lot of windows. The street is made of cobblestones. There are trees on both sides of the street. The leaves on the trees are green. There is a blue sky with white clouds in the background. The main object in the image is (F) street.
862,street,seg_train/seg_train/street/19163.jpg," The image shows a scene of a street with many people walking on it. There are buildings on both sides of the street. The buildings are mostly old and have a lot of character. The street is made of cobblestones and is lined with shops and restaurants. There are many people walking on the street, all of whom are dressed in casual clothing. The main object in the image is the street. (F)"
863,street,seg_train/seg_train/street/2540.jpg, The image shows a view of a city with a river running through it. There are buildings on both sides of the river and a bridge in the distance. The main object in the image is the (A) buildings.
864,street,seg_train/seg_train/street/2375.jpg, The image shows a narrow street with brick buildings on both sides. The street is made of cobblestones. There is a building with a red door on the right side of the street. The main object in the image is (F) street.
865,street,seg_train/seg_train/street/10076.jpg," The image shows a tree-lined street with buildings on either side. The buildings are mostly made of brick and have a variety of architectural styles. The street is lined with mature trees, which provide shade and a canopy of green leaves. There are a few people walking on the street, and there are some parked cars. The main object in the image is the street. (F)"
884,street,seg_train/seg_train/street/2186.jpg," The image shows a busy street scene in a developing country. There are people walking, motorbikes, and cars on the street. The buildings are tall and narrow, and there are a lot of电线 hanging from the buildings. The street is not very clean and there is a dog walking in the middle of the road. (F)"
885,street,seg_train/seg_train/street/8747.jpg, There are many people walking on a pedestrian street. There are buildings on both sides of the street. The buildings are mostly made of brick and have a lot of windows. The street is made of cobblestones. There are a few trees on the street. The main object in the image is (F) street.
886,street,seg_train/seg_train/street/16720.jpg, The image is in black and white. It is a street scene. There are buildings on both sides of the street. The street is empty. There is a street lamp on the right side of the street. There is a tree in front of the building on the left side of the street. The main object in the image is a street. Answer: (F)
888,street,seg_train/seg_train/street/13816.jpg, The image shows a street scene. There are a few trees on either side of the street. There are cars parked on the side of the street. There are buildings on both sides of the street. The main object in the image is a (F) street.
889,street,seg_train/seg_train/street/8547.jpg, The image shows a night scene of a street in a city. There are cars on the street and buildings on both sides of the street. The buildings are mostly commercial buildings and there are a few residential buildings. The street is lit by streetlights. There are people walking on the street. The main object in the image is a building. (F)
890,street,seg_train/seg_train/street/8720.jpg, The image shows a scene of a street with buildings on both sides. The buildings are mostly made of brick and have different colors. The street is paved with asphalt and has a streetcar track in the middle. There are a few cars parked on the street and a cyclist is riding on the street. The main object in the image is (F) street.
891,street,seg_train/seg_train/street/83.jpg, The image shows a street scene in a European city. The main object in the image is a church. The church is made of stone and has a large tower. The street is made of cobblestones and is lined with old buildings. There are a few trees on the street and the sky is cloudy. (F)
892,street,seg_train/seg_train/street/1139.jpg, The image shows a street with (A) buildings on both sides and (F) bicycles parked on the side of the street.
894,street,seg_train/seg_train/street/17887.jpg, The image shows a row of traditional Dutch houses along a canal. The houses are built close together and have a variety of architectural styles. (A)
895,street,seg_train/seg_train/street/17106.jpg, The image is a black and white street scene. There are buildings on both sides of the street. There is also a tram on the street. There are cars parked on the side of the street. There are people walking on the street. The main object in the image is (F) street.
896,street,seg_train/seg_train/street/7397.jpg, The image shows a street scene. There are many people on the street. There are also some buildings and shops on the street. The main object in the image is (F) street.
897,street,seg_train/seg_train/street/9733.jpg," The image shows a scene on a street. There are several people walking on the street, and there are buildings on either side of the street. The main object in the image is a group of people. (F)"
898,street,seg_train/seg_train/street/16336.jpg, The image shows a narrow alleyway between two buildings. The alleyway is covered in snow. There are some buildings in the background. The main object in the image is (F) street.
899,street,seg_train/seg_train/street/5809.jpg," The image shows a narrow street with buildings on both sides. The buildings are mostly two or three stories tall, with shops on the first floor and apartments above. The street is made of cobblestones and there is a tree on the left side of the street. There are a few people walking on the street. The main object in the image is the street. (F)"
900,street,seg_train/seg_train/street/2603.jpg, The image shows a scene of a street in a town. There are buildings on both sides of the street. The street is made of cobblestones. There are trees on either side of the street. There are people walking on the street. There is a red post box on the left side of the street. The main object in the image is (F) street.
902,street,seg_train/seg_train/street/2926.jpg, The image shows a scene of a street. There are some buildings on both sides of the street. The street is made of stone and there are some trees on both sides of the street. There is a blue car parked on the street. There is a fence on the left side of the street. There are some bushes on the right side of the street. The main object in the image is a street. Answer: (F)
903,street,seg_train/seg_train/street/1270.jpg, The image shows a dog on a city street. There are buildings on both sides of the street. (F)(A)
904,street,seg_train/seg_train/street/9875.jpg, The image shows a narrow street with a cobblestone surface. On either side of the street are old buildings with shops and restaurants on the ground floor. There are a few people walking on the street and some tables and chairs outside the restaurants. The main object in the image is the street. Answer: (F)
905,street,seg_train/seg_train/street/6652.jpg, The image shows a narrow street with old brick buildings on both sides. The street is wet from the rain. There is a no-entry sign on the left side of the image. The main object in the image is (F) street.
906,street,seg_train/seg_train/street/16494.jpg, The image shows a street scene. There are many cars parked on the street. There are buildings on both sides of the street. The buildings are made of brick and have a lot of windows. There are also some trees on the street. The street is covered in snow. The main object in the image is (F) street.
907,street,seg_train/seg_train/street/5721.jpg," The image shows a busy street in a city. There are many people crossing the road, and there are cars and buses on the road. There are also many tall buildings on either side of the street. The main object in the image is (F) street."
908,street,seg_train/seg_train/street/14874.jpg, The image shows a street scene. There are cars parked on the side of the road. The street is lined with trees. There are buildings in the background. The main object in the image is the street. Answer: (F)
909,street,seg_train/seg_train/street/9953.jpg," The image shows a scene of a narrow street with old buildings. The buildings are mostly three or four stories tall, with brick facades and large windows. The street is made of cobblestones and is lined with a few trees. There is a person walking down the street carrying a backpack. The main object in the image is (F) street."
910,street,seg_train/seg_train/street/10224.jpg, The image shows a busy street in a city at night. There are many people walking on the street and there are many shops and restaurants on both sides of the street. The main object in the image is the street. (F)
911,street,seg_train/seg_train/street/5026.jpg," The image shows a wide street with buildings lined up on both sides. The street is empty, with no cars or people on it. The buildings are mostly tall and modern, with a few older buildings mixed in. The street is paved with asphalt and has a white line down the middle. There are trees on either side of the street. The sky is blue and there are some clouds in the distance. The main object in the image is the street. (F)"
912,street,seg_train/seg_train/street/9516.jpg," The image shows a scene of a street in a city. The street is narrow and cobbled, and lined with colorful buildings. There are a few people walking on the street, and the sky is blue with some puffy white clouds. The main object in the image is the street. (F)"
913,street,seg_train/seg_train/street/11470.jpg, The image shows a street with a railroad track in the foreground. There are trees and buildings on either side of the street. The main object in the image is the railroad track. (F)
914,street,seg_train/seg_train/street/8527.jpg," The image shows a narrow street with a slight incline. On the left and right sides of the street, there are old buildings with different colors. On the left side, there is a white building with many windows, while on the right side, there is a yellow building with a few windows. The street is made of cobblestones and has a metal fence on the left side. There are two people walking up the street, one in a black coat and the other in a gray coat. There is a tree on the right side of the street. The main object in the image is (F) street."
915,street,seg_train/seg_train/street/11279.jpg, The image shows a narrow street with stone buildings on both sides and people walking on the street. The main object in the image is (F) street.
916,street,seg_train/seg_train/street/1042.jpg, The image shows a narrow street with buildings on both sides. The buildings are mostly white and have small windows and doors. The street is made of cobblestones and there are a few trees and plants growing on either side. There are also a few motorcycles parked on the street. The main object in the image is the street. (F)
917,street,seg_train/seg_train/street/10767.jpg," The image shows a scene on a city street. There are a number of buildings on either side of the street, and a bus is driving down the street. There are also a number of people walking on the street. The main object in the image is a bus. (F)"
918,street,seg_train/seg_train/street/11257.jpg, The image shows a scene of a street with stairs. The main objects in the image are buildings and street. So the answer is (A)(F).
920,street,seg_train/seg_train/street/14005.jpg," The image is a night view of a street. The street is wet from the rain and the lights from the street lamps are reflecting in the puddles. The buildings on either side of the street are tall and narrow, and the street is lined with trees. There are no people on the street. The main object in the image is the street. (F)"
921,street,seg_train/seg_train/street/8143.jpg, The image is a black and white street scene. There are two women walking on the street. There are buildings on both sides of the street. The main object in the image is (F) street.
922,street,seg_train/seg_train/street/14693.jpg," The image shows a scene of a street in a town. The main object in the image is a building. There are also some cars parked on the street and a few people walking. The buildings are mostly two or three stories tall, with some shops and cafes on the ground floor. The street is made of cobblestones and there are a few trees on either side. The sky is blue and there are some clouds in the distance. (F)"
923,street,seg_train/seg_train/street/17801.jpg, The image shows a scene of a street. There are several buildings on both sides of the street. The buildings are mostly old and have a lot of character. The street is made of cobblestone and is lined with trees. There are a few people walking on the street. The main object in the image is the street. (F)
924,street,seg_train/seg_train/street/15607.jpg," There is a wall with some posters on it. The wall is painted yellow. There is a curb in front of the wall. There is a street to the right of the wall. There is a building to the left of the wall.
(F)(A)"
925,street,seg_train/seg_train/street/7653.jpg," The image shows a street in a small town. The street is lined with buildings, most of which are two or three stories tall. The buildings are made of a variety of materials, including wood, brick, and stone. There are a few cars parked on the street, and there are trees and bushes lining the sidewalks. The main object in the image is (F) street."
926,street,seg_train/seg_train/street/10851.jpg, The image shows a scene of a street. The main objects in the image are buildings. (F)
927,street,seg_train/seg_train/street/4606.jpg," The image is a night scene of a street. There are several people standing on the sidewalk next to a parked car. In the background, there are buildings and a city street. The main object in the image is the car. (F)"
928,street,seg_train/seg_train/street/7828.jpg," The image shows a group of bronze statues of children sitting on the ground in front of a bench, with an adult statue sitting on the bench. In the background is a road with parked cars and a building. The main object in the image is (F) street."
929,street,seg_train/seg_train/street/11143.jpg, The image shows a narrow street with buildings on both sides. The buildings are old and have many windows. There are people walking on the street. The main object in the image is (F) street.
930,street,seg_train/seg_train/street/5363.jpg, The image is a street scene. A man in a suit is walking down a narrow street. There are buildings on both sides of the street. The buildings are made of stone and have small windows. The street is made of cobblestones. There is a car parked on the side of the street. There is a trash can on the side of the street. The main object in the image is a man in a suit. (F)
931,street,seg_train/seg_train/street/15432.jpg, The image is a black and white photo of a bridge at night. The bridge is made of steel and has a large clock on it. The clock is lit up and the light is reflecting off the water below. There are cars driving on the bridge and the headlights are creating streaks of light. The buildings in the background are dark and the sky is cloudy. The main object in the image is the bridge. (F)
932,street,seg_train/seg_train/street/12130.jpg, The image shows a narrow street with stone buildings on both sides. The street is lit by a few lights. The main object in the image is (F) street.
933,street,seg_train/seg_train/street/5891.jpg, The image shows a narrow street with buildings on both sides. The buildings are lit up by red and blue lights. There are people walking on the street by the building. The main object in the image is (F) street.
934,street,seg_train/seg_train/street/17557.jpg,
935,street,seg_train/seg_train/street/4830.jpg, The image shows a narrow street with buildings on both sides. The street is lit by lamps. There are people walking on the street. The main object in the image is (F) street.
936,street,seg_train/seg_train/street/16740.jpg,
937,street,seg_train/seg_train/street/15592.jpg, A man is walking down a narrow street. There are buildings on both sides of the street. The man is carrying a bag. (F)
938,street,seg_train/seg_train/street/8925.jpg, The image shows a street scene. The main object in the image is a street. The street is wet from the rain. There are cars parked on the side of the street. The street is lit by streetlights. The sky is cloudy. There are some trees on the side of the street. The main object in the image is (F).
939,street,seg_train/seg_train/street/12958.jpg, The image shows a busy street in a city. There are many cars and building on the street. The main object in the image is (F) street.
940,street,seg_train/seg_train/street/18437.jpg, The image shows a scene of a street in a city. The main object in the image is a tram. (F)
941,street,seg_train/seg_train/street/2210.jpg, The image shows a scene of a street with buildings on both sides. The buildings are mostly made of brick and are of various heights. The street is paved with asphalt and has cars parked on both sides. There are also trees and other vegetation on the street. The main object in the image is (F) street.
942,street,seg_train/seg_train/street/2256.jpg, The image is a black and white photo of an alleyway between two buildings. The buildings are made of brick and have a lot of windows. The alleyway is cobbled and has a few trees growing in it. The main object in the image is the buildings. (A)
943,street,seg_train/seg_train/street/17568.jpg, The image shows a scene of an urban street with (A) buildings and (F) street. The main object in the image is (F) street.
944,street,seg_train/seg_train/street/5055.jpg, The image is in black and white. It is a narrow street with buildings on both sides. The street is lit by two lanterns. The main object in the image is (F) street.
945,street,seg_train/seg_train/street/19553.jpg," The image shows a street scene in a European city. The main object in the image is a castle which is on top of the hill. There are also some buildings, trees, and people in the image. (A)"
